id_solicitante,idade,salario,situacao_imovel,tempo_trabalho,motivo_emprestimo,pontuacao_emprestimo,valor_solicitado,taxa_juros,possibilidade_inadimplencia,percentual_renda,tempo_historico_solicitacoes,adimplente
6lbuixrn-nzwt,35,125000,Alugado,6,"Pegamento de dívidas",C,7000,13.06,0,0.06,5,S
tjndtuvo-znhw,21,35000,Própria,2,Empreendimento,D,6600,NULL,NULL,0.17,5,N
c5de3dzf-spac,22,33685,Hipotecada,6,"Pegamento de dívidas",C,5000,13.85,0,0.15,3,N
cduakufk-ywqx,23,42000,Alugado,0,Empreendimento,C,5000,NULL,1,0.12,3,N
fretbfku-yl8a,28,42328,Alugado,5,Médico,A,6000,8.63,0,0.14,7,N
dnszq830-ghtn,22,56400,Alugado,2,"Reforma residencial",D,25000,14.96,1,0.44,3,S
11dbjdjm-hfwt,26,25000,Própria,7,Empreendimento,A,11500,7.88,0,0.46,3,N
a1edd95s-x3ky,30,75000,Própria,14,Empreendimento,C,10000,14.27,0,0.13,6,S
yvju5fa7-uzcu,22,42000,Alugado,6,Pessoal,C,10000,NULL,0,0.24,4,S
ofcjlfum-ijld,26,54000,Alugado,0,Médico,D,13200,14.91,1,0.24,2,S
vbawdu1v-w72o,24,57996,Hipotecada,5,"Reforma residencial",B,2400,11.89,0,0.04,4,N
yiehggw8-xjyx,31,82000,Hipotecada,4,Educação,A,10000,7.29,0,0.12,5,N
bdu5ung7-xlkx,30,110000,Hipotecada,5,Empreendimento,B,25000,11.12,0,0.23,9,N
9gdjzlre-6q8n,44,108000,Hipotecada,12,"Reforma residencial",B,10000,11.11,0,0.09,11,N
xp6wykjo-xb4m,24,54000,Hipotecada,2,Empreendimento,A,8700,7.05,0,0.16,4,N
21s9gciz-uwzn,26,26000,Alugado,10,Educação,B,20050,9.76,1,0.77,2,N
1pwkhwdu-utna,32,78000,Alugado,0,Empreendimento,C,13000,12.87,0,0.17,10,S
rmgd2sec-tzcm,24,57000,Hipotecada,5,"Reforma residencial",A,8000,5.42,0,0.14,4,N
fex92dze-xhch,35,99000,Hipotecada,12,Médico,B,3000,10.99,0,0.03,9,N
4f93giww-jgub,34,45000,Alugado,7,Médico,A,1500,5.99,0,0.03,10,N
nciv6wzp-fprs,33,49000,Alugado,6,Médico,B,7200,12.42,0,0.15,7,N
ekezufh3-jox1,21,60000,Hipotecada,2,Empreendimento,B,6000,10.62,0,0.1,2,N
cb7zrlqg-esyy,26,95000,Alugado,0,"Pegamento de dívidas",B,12000,10.65,0,0.13,4,N
iszanzck-mt7c,41,180000,Própria,13,Médico,A,14000,5.99,0,0.08,11,N
5brddglf-lzmu,22,55000,Alugado,6,Educação,A,5000,6.91,0,0.09,2,N
lgrfw5iy-cft2,22,42000,Alugado,4,Educação,A,7000,8.63,0,0.17,4,N
2fvqkije-gz89,23,43200,Alugado,2,Educação,D,9100,13.24,1,0.21,3,N
pyfljb6z-bqhs,31,46000,Alugado,1,Empreendimento,D,13000,14.59,1,0.28,9,N
q5ij2tfb-xg92,NULL,NULL,Alugado,1,Pessoal,B,14000,12.42,0,0.27,10,N
6oy182un-lcqm,48,70000,Hipotecada,2,"Reforma residencial",A,21600,7.51,0,0.31,11,N
tubwukin-blqz,25,45000,Hipotecada,4,"Reforma residencial",C,2700,NULL,0,0.06,4,S
uzcp4jsb-3llr,26,75000,Hipotecada,2,Educação,A,10000,7.88,0,0.13,3,N
r3xueolu-tcvg,40,45996,Alugado,4,"Pegamento de dívidas",D,20000,14.61,1,0.43,11,N
becjhs5z-ouvw,28,49000,Alugado,2,Empreendimento,C,3600,13.98,1,0.07,9,S
kdml9cnd-n0dp,NULL,80000,Hipotecada,0,Médico,,5000,7.9,0,0.09,4,N
4dl8sn2s-tsps,29,38000,Hipotecada,5,Educação,A,8000,8.59,0,0.21,6,N
fxh3xgzc-4ow3,24,50000,Alugado,1,"Reforma residencial",D,5000,15.62,1,0.1,4,N
yjyk3ieg-ts3x,22,73063,Hipotecada,4,Pessoal,C,11200,NULL,0,0.15,2,S
w3euliyt-i2ni,26,159960,Hipotecada,11,"Reforma residencial",A,18325,7.49,0,0.11,3,N
idb0aq9c-t4st,24,24000,Alugado,0,Médico,C,5600,12.73,0,0.23,4,N
bcpbefgb-f2eh,32,80000,Alugado,1,Médico,C,25000,12.87,1,0.31,9,N
6kedxqki-vmjn,25,49200,Hipotecada,6,Médico,A,NULL,10.65,0,0.23,2,NULL
sls75pnt-5scb,25,54000,Própria,5,"Reforma residencial",B,8000,11.83,0,0.15,3,N
dm36e1cl-q8cf,31,75000,Alugado,5,"Pegamento de dívidas",B,15000,12.69,0,0.2,5,N
6bgexlrn-c5uj,25,51000,Hipotecada,5,"Pegamento de dívidas",A,7000,7.88,0,0.14,4,N
cigpq6zv-ivz4,24,80400,Hipotecada,5,Pessoal,A,12000,5.79,0,0.15,2,N
q7edyo67-li4x,31,190000,Própria,8,Educação,A,15000,6.03,0,0.08,8,N
zi4ahohi-huze,25,172000,Hipotecada,9,Educação,B,12000,11.86,0,0.07,4,N
udezxybr-q8ma,23,50000,Hipotecada,7,"Pegamento de dívidas",A,2000,6.62,0,0.04,4,N
sorkgxph-ncu3,29,67222,Hipotecada,4,"Pegamento de dívidas",B,10000,11.14,0,0.15,9,N
bjn8di2s-fa5n,28,206000,Alugado,2,Educação,C,24000,NULL,0,0.12,5,S
38wobzrh-fpc5,29,58000,Alugado,4,Médico,C,15000,13.16,0,0.26,5,S
oe8vvff5-ixxb,24,108000,"Outros casos",5,Educação,B,10000,9.7,0,0.09,4,N
buquvuem-kaal,26,97000,Alugado,3,Educação,C,21000,NULL,0,0.22,3,S
a3fkmm5u-pvk1,23,85000,NULL,7,NULL,A,20000,17.74,0,0.15,5,S
obb6cpks-fycu,27,81000,Própria,4,Empreendimento,C,9000,13.43,0,0.11,9,S
e7yxhna5-wmpl,41,56004,Alugado,4,Educação,B,12800,11.48,0,0.23,15,N
l5tjflby-hmpz,25,35000,Alugado,NULL,"Pegamento de dívidas",A,1100,6.76,0,0.03,2,N
a6wrxydn-shpr,41,70800,Hipotecada,25,Pessoal,,3000,NULL,1,0.06,14,NULL
p1dcwgft-2q6z,28,20400,Alugado,12,Educação,A,6000,6.03,0,0.29,8,N
mtppzzgl-ydbh,52,36000,Alugado,8,"Pegamento de dívidas",B,11200,12.18,1,0.31,29,N
mlzffj3i-u5rd,22,44160,Hipotecada,5,Empreendimento,C,3000,14.79,0,0.07,3,N
pc7l6vgk-x46s,36,40000,Hipotecada,8,Educação,A,6000,8.49,0,0.15,17,N
2ubcmdgs-ejj0,23,42000,Hipotecada,3,"Pegamento de dívidas",C,1800,12.99,1,0.04,3,S
r0zfpii3-kfz9,66,54000,Alugado,3,Médico,D,8000,16.02,0,0.15,26,S
w0nwxwhb-fsky,32,46000,Alugado,16,Pessoal,B,10000,10.59,0,0.22,7,N
bvyt1oeb-c6bl,27,112548,Hipotecada,11,"Pegamento de dívidas",A,24000,NULL,0,0.21,7,N
sx200d8t-srot,24,53117,Alugado,1,Pessoal,C,2000,13.79,0,0.04,2,N
elko0rqs-sogi,25,175000,Alugado,3,"Pegamento de dívidas",C,20000,14.72,0,0.11,2,S
lccsynye-g88g,25,64800,Alugado,5,"Reforma residencial",A,10000,7.88,0,0.15,4,N
86tcumnl-ndgy,36,24000,Própria,5,Empreendimento,C,4000,14.72,0,0.17,15,S
3p50klfu-fnvi,24,72000,Hipotecada,8,Pessoal,A,12000,6.03,0,0.17,2,N
es2mtd7z-in6q,27,83300,Alugado,11,Médico,D,20000,16,1,0.2,5,S
jhnlipyf-jhoc,22,70000,Hipotecada,5,Empreendimento,C,8000,13.35,0,0.11,2,S
i0jshcrb-8sca,27,40000,Alugado,9,"Pegamento de dívidas",B,2000,10.75,0,0.05,6,N
zgadxwg2-1ypn,35,34000,Alugado,1,Empreendimento,D,1600,14.84,1,0.05,6,S
ifjahqak-vfpz,30,43500,Alugado,0,Educação,B,3000,12.42,0,0.07,10,N
zulda8zn-6qhs,32,78400,Hipotecada,2,Educação,B,1200,10,0,0.02,5,N
qvimxhmb-sou8,47,48000,Alugado,14,"Pegamento de dívidas",C,2500,14.65,0,0.05,17,S
pc2mzneb-xxwa,25,68000,Própria,8,"Reforma residencial",B,6000,12.42,0,0.09,4,N
lrd1smh8-qzzo,22,75000,Alugado,2,Empreendimento,C,20000,NULL,0,0.27,2,N
vjbhqwwa-a8it,23,38400,Alugado,7,Educação,A,15000,6.17,1,0.39,2,N
hcxqbsmb-zuso,21,NULL,NULL,6,Médico,A,7000,10.99,0,0.11,2,N
9agy0c8o-awjw,40,42996,Hipotecada,5,Empreendimento,C,8400,13.49,0,0.2,12,S
umn5csqy-fpcl,28,34000,Alugado,2,Educação,C,7000,13.49,1,0.21,5,S
kxsonnw8-mcze,27,128000,Hipotecada,11,Empreendimento,B,32000,11.11,0,0.25,7,N
okc9yqqe-4jem,28,116000,Hipotecada,10,Médico,B,25000,12.18,0,0.22,10,N
xzzclatq-flza,33,60000,Hipotecada,7,Empreendimento,A,7000,7.14,0,0.12,10,N
3uwahwfo-o94p,29,27911,Alugado,1,Médico,E,5000,17.51,1,0.18,7,N
3wpgiyvg-qqmw,24,22000,Alugado,8,Educação,A,11000,7.51,1,0.5,2,N
yaugge2m-occc,29,33600,Hipotecada,0,"Reforma residencial",B,6000,11.12,0,0.18,7,N
xph7l49y-fsdv,23,175000,Hipotecada,8,Pessoal,B,21000,11.99,0,0.12,3,N
ongao0qo-owgw,24,51684,Alugado,8,Pessoal,B,3000,10.59,0,0.06,2,N
awccaekj-smux,24,85392,Alugado,9,Médico,A,9600,7.29,0,0.11,3,N
aorubx4y-d6qo,28,73500,Alugado,0,"Reforma residencial",,2400,NULL,0,0.07,4,N
vcyxbwkv-n8jd,43,27036,Alugado,1,Pessoal,D,13750,15.31,1,0.51,15,S
uscemnun-buyh,34,18000,Alugado,0,Médico,B,1500,11.48,1,0.08,6,N
ppcat4ug-icto,21,33996,Alugado,0,Pessoal,B,5000,12.18,0,0.15,3,N
bz0makdq-hqfh,27,42000,Própria,3,Pessoal,B,8500,10.38,0,0.2,7,N
rkz3mgth-e37r,25,43000,Alugado,6,Pessoal,A,5000,7.51,0,0.12,3,N
ni7rxaql-zlma,23,32800,Própria,3,Empreendimento,A,8000,7.29,0,0.24,3,N
9adgy4gm-x6z6,35,54000,Alugado,4,"Pegamento de dívidas",E,17250,19.42,1,0.32,10,N
g5xqkuwm-bfuo,23,140000,Própria,6,Educação,C,16400,15.96,0,0.12,3,S
hlz4gmnl-h8yn,22,60000,Hipotecada,5,Empreendimento,B,20000,12.21,0,0.33,3,N
gskxz5ba-5utn,27,34000,Hipotecada,12,Empreendimento,C,10625,13.47,0,0.31,10,S
apewfh0u-kzvu,29,89849,Hipotecada,13,Educação,C,6000,13.98,0,0.07,5,S
beqowo8w-3kr5,43,83000,Hipotecada,13,"Reforma residencial",B,3000,9.91,0,0.04,17,N
pikmwacz-jjd5,35,33000,Alugado,2,Empreendimento,C,7600,15.27,0,0.23,6,N
3daqikfl-t68i,26,75000,Hipotecada,5,"Reforma residencial",A,12500,5.99,0,0.17,2,N
plurda64-cbee,22,62000,Própria,1,Empreendimento,B,10000,11.58,0,0.16,2,N
nc0b8gjv-yfgn,21,NULL,Própria,0,Médico,A,4000,11.58,NULL,0.07,11,N
viucjqsx-0fki,25,49000,Alugado,5,Médico,B,15000,12.18,1,0.31,4,N
uxjf7mvy-osye,43,41000,Hipotecada,7,Médico,C,6000,13.22,0,0.15,16,S
rwdprsdj-7mdw,23,92700,Hipotecada,2,Educação,A,5000,8.94,0,0.05,4,N
ymxzfw72-ewzc,53,43200,Alugado,0,Empreendimento,B,10000,9.88,0,0.23,30,N
fvz35swt-ud07,26,96000,Alugado,4,Pessoal,D,1500,NULL,0,0.02,2,S
r2t14ojm-opvw,27,58000,Própria,4,Educação,B,4000,11.14,0,0.07,10,N
tq2zikcp-bgtp,26,45000,Alugado,10,Pessoal,D,11000,14.61,0,0.24,2,N
mjlidjsa-ng4t,26,21600,Alugado,9,Empreendimento,B,7200,10.38,1,0.33,3,N
v0xdygbg-ubhg,40,50004,Alugado,3,"Pegamento de dívidas",B,20000,NULL,1,0.4,17,N
z6qfrgbc-8mox,24,124000,Hipotecada,5,Educação,B,12000,10.36,0,0.1,4,N
rmr7wu9e-vhk3,27,36000,Alugado,0,"Pegamento de dívidas",C,8000,13.85,1,0.22,6,S
rvuerzez-lma6,22,66960,Alugado,1,Empreendimento,A,23400,7.49,1,0.35,2,N
qqu6wari-nw01,23,61000,Alugado,3,Educação,A,2500,7.49,0,0.04,3,N
x4fnnizx-h0nu,27,44000,Hipotecada,2,Médico,A,7500,8,0,0.17,8,N
turm5zo7-0m8z,41,63000,Alugado,1,Pessoal,A,1500,8,0,0.02,17,N
8iln3jea-x6oi,30,175000,Hipotecada,15,Empreendimento,D,25000,NULL,0,0.14,10,S
8l9h8p3h-ozxx,22,31200,Alugado,4,Educação,C,6000,13.22,0,0.19,2,N
cpkdxlmh-6smm,26,40000,Hipotecada,10,Empreendimento,B,5200,10.08,0,0.13,3,N
ma4u1rtq-2iwe,24,205000,Hipotecada,5,"Pegamento de dívidas",B,10000,9.63,0,0.05,4,N
erzci3kw-ilvm,24,51600,Própria,8,Empreendimento,C,20000,12.87,0,0.39,4,N
tg9dqfs1-54ia,25,42000,Hipotecada,5,"Pegamento de dívidas",A,7000,8.59,0,0.17,3,N
hmnnmqmt-kxfe,30,240000,Hipotecada,8,Empreendimento,D,28000,16.49,0,0.12,7,S
5l6radpo-wden,24,83004,Alugado,4,Pessoal,C,12000,13.23,0,0.14,3,S
h6muypyh-rccg,25,50400,Hipotecada,4,Empreendimento,C,3000,14.65,0,0.06,3,N
nkdmcxez-9hea,24,65000,Alugado,NULL,Educação,B,7500,7.51,NULL,0.13,3,N
8m9hacrl-ahbw,32,25000,Alugado,1,Médico,A,10000,8.49,1,0.4,10,N
ajk1xdke-xocz,21,34000,Hipotecada,5,Educação,A,6000,6.76,0,0.18,2,N
lmsdtk5r-twps,24,85000,Hipotecada,4,Médico,C,10000,NULL,0,0.12,4,N
ab6esqd3-o49e,NULL,29004,Hipotecada,3,Educação,E,6000,NULL,0,0.15,15,NULL
cx9dqcme-yr7c,29,65000,Hipotecada,2,Médico,A,4800,NULL,0,0.07,5,N
iwtmywhk-60u0,36,140004,Hipotecada,4,"Pegamento de dívidas",A,10000,6.92,0,0.07,11,N
ymjog0cy-y6ex,22,36021,Alugado,0,Empreendimento,B,15000,NULL,1,0.42,3,N
to5kxyi7-ugnq,29,78200,Alugado,5,Médico,B,23500,11.36,0,0.3,8,N
zqnx0elr-wlsx,27,31200,Hipotecada,1,"Pegamento de dívidas",B,12300,12.53,0,0.39,10,N
78xbwzdx-fvq7,30,75000,Alugado,6,Médico,C,12325,12.73,0,0.16,6,N
z52juagb-sj24,23,45000,Alugado,2,Médico,A,6575,8,0,0.15,4,N
c53uu2pg-yxqm,26,15436,Alugado,NULL,"Pegamento de dívidas",A,5500,7.88,1,0.36,3,N
emidcnfa-2t4j,29,85500,Hipotecada,3,Educação,A,9500,NULL,0,0.11,9,N
ofqjs9g5-ha4j,24,75000,Alugado,0,Educação,A,12000,6.62,0,0.16,3,N
fe8iczoq-9fck,27,80000,Hipotecada,NULL,"Pegamento de dívidas",B,NULL,11.49,1,0.37,3,N
d857248z-3e9z,34,27852,Própria,0,Pessoal,C,4200,12.84,0,0.15,8,N
4suk7si3-wjaz,26,86000,Hipotecada,10,Empreendimento,B,5000,11.12,0,0.06,2,N
e2v8zuxs-zdsh,24,70000,Hipotecada,8,"Pegamento de dívidas",B,7000,9.99,0,0.1,4,N
ikusjle1-f5ri,24,50004,Alugado,2,Empreendimento,C,10000,13.79,0,0.2,4,S
2brfs6of-zgji,23,45000,Hipotecada,7,Empreendimento,A,5000,6.76,0,0.11,3,N
u4xgyf16-lmbw,25,105000,Hipotecada,3,Empreendimento,C,12000,12.84,0,0.11,3,N
jx0vb1q6-icnl,25,135000,Hipotecada,4,"Pegamento de dívidas",C,20000,12.73,0,0.15,3,S
iwx23yrg-sft6,25,60000,Hipotecada,2,Pessoal,B,6900,9.99,0,0.12,3,N
qqslluxu-ulq6,38,55000,Alugado,9,"Reforma residencial",D,3325,16.89,0,0.06,14,N
taiba7f6-trkf,36,52000,Hipotecada,20,Empreendimento,A,8325,NULL,0,0.16,17,N
f3fbqmhw-whd7,23,62000,Alugado,3,Educação,C,10000,13.49,0,0.16,4,N
byiioeuk-w9dp,29,57600,Alugado,1,Educação,B,6000,9.91,0,0.1,5,N
vqeki6jj-s7mp,28,90000,Hipotecada,12,"Reforma residencial",C,5000,14.79,0,0.06,8,S
jbwwskin-b37i,38,117960,Hipotecada,0,Médico,A,12000,NULL,0,0.1,17,N
w45zkeqw-lpua,24,64600,Alugado,2,"Pegamento de dívidas",A,5000,7.9,0,0.08,4,N
pgj0mmdj-qgde,26,44000,Hipotecada,0,"Reforma residencial",A,8475,6.91,0,0.19,4,N
u19w76ou-7xoz,28,64000,Hipotecada,3,Empreendimento,C,5000,13.23,0,0.08,7,S
zpqxh0i9-ckda,24,46325,Hipotecada,6,Médico,A,3600,7.68,0,0.08,4,N
bauz1clj-vbeh,23,54780,Alugado,NULL,Pessoal,B,8000,10.65,1,0.15,4,N
ulxnvgre-djxy,33,18996,Alugado,5,"Pegamento de dívidas",D,3250,16.32,1,0.17,7,N
dl5u3r8r-wirb,26,60000,Alugado,10,Pessoal,C,10000,13.49,0,0.17,3,N
valoatua-lgbr,23,54996,Alugado,2,Médico,C,11000,NULL,0,0.2,2,N
v1cuqkyk-kkud,22,43200,Alugado,4,Educação,C,3000,13.72,0,0.07,3,S
hdvz7tzl-m9mx,22,63000,Alugado,2,Educação,B,12500,10.25,0,0.2,3,N
gfhdfral-jn4c,30,148000,Alugado,8,Pessoal,D,10000,13.55,0,0.07,9,N
rudwrdp5-upke,29,75000,Própria,5,Empreendimento,B,6000,12.69,0,0.08,7,N
aqcu4qw4-lhxi,31,57335,Hipotecada,6,Educação,D,16500,14.84,0,0.29,10,N
4vnalnuz-lxs2,36,40000,Alugado,0,Empreendimento,B,4800,NULL,0,0.12,15,N
56kunza1-p1v7,36,82500,Hipotecada,20,Médico,B,11000,10.65,0,0.13,11,N
0yxewudy-ulik,26,21000,Própria,4,Educação,C,8000,13.79,0,0.38,3,S
c7ot36wv-1wtl,21,36000,Alugado,3,Educação,B,10000,10.62,0,0.28,3,N
tlm4feah-52gv,25,162000,Alugado,5,Educação,A,14500,7.9,0,0.09,4,N
s7mrfsia-mq5k,44,75000,Hipotecada,6,Educação,A,6000,8.9,0,0.08,11,N
opzeaph6-rdzw,43,80000,Alugado,5,"Reforma residencial",B,6400,11.71,0,0.08,11,N
jlxsf6nq-cc1k,22,30000,Hipotecada,6,Empreendimento,A,6950,9.32,0,0.23,4,N
iak847ua-hs4e,22,43200,Hipotecada,7,Pessoal,A,11000,5.42,0,0.25,2,N
rch6cp2s-cjjg,26,78000,Hipotecada,8,Pessoal,C,12000,13.43,0,0.15,4,N
jaqbfqnh-jcbw,22,39996,Própria,5,Educação,C,3500,NULL,0,0.09,2,N
fxwwlxh6-s4kx,25,85000,Própria,1,"Reforma residencial",C,5000,13.79,0,0.06,2,S
h8dwmmwh-eiam,31,NULL,Hipotecada,9,NULL,A,2500,10.36,0,0.04,7,N
gdirzbwi-a7hy,29,50000,Alugado,2,"Pegamento de dívidas",B,10000,11.26,0,0.2,6,N
2nk5m8k9-y1i4,36,430000,Alugado,2,Empreendimento,C,25000,13.8,0,0.06,16,S
ujnr1dpt-sjgb,30,80000,Alugado,13,"Pegamento de dívidas",A,3000,5.79,0,0.04,6,N
xehkx2nz-7s7g,23,67476,Hipotecada,5,"Reforma residencial",C,25000,13.49,1,0.37,3,S
ieqakxfd-z06u,21,62316,Hipotecada,5,Médico,A,10000,7.66,0,0.16,4,N
dweyxatb-tgwk,35,97000,Hipotecada,5,"Pegamento de dívidas",B,16000,8.88,0,0.16,10,N
9nuez9mg-0u6c,29,35000,Própria,0,Empreendimento,C,10000,12.87,0,0.29,8,S
rx2urjjy-336q,29,98080,Hipotecada,8,Empreendimento,B,20000,8.88,0,0.2,9,N
nksh4tei-2war,34,20000,Alugado,0,Médico,F,5000,18.43,1,0.25,9,N
is7fx9pt-j9lf,25,57500,Alugado,4,Empreendimento,C,6000,11.28,1,0.1,2,N
0ac8ydzu-oxw1,24,105000,Hipotecada,4,Empreendimento,C,4000,11.34,0,0.04,4,N
w1tn73xm-lxpa,26,52000,Hipotecada,6,Pessoal,A,6500,6.76,0,0.13,4,N
dpkqnmub-uwr3,36,76800,Hipotecada,18,Pessoal,A,6200,5.99,0,0.08,17,N
0bfm9kyp-sgjd,22,25200,Hipotecada,2,Pessoal,A,7000,6.03,0,0.28,4,N
7ymryk8m-bxs3,25,188000,NULL,9,"Reforma residencial",D,18200,10.83,NULL,0.4,16,N
s6ghwogr-uoto,25,225000,Alugado,9,Educação,D,12000,16.49,0,0.05,2,N
ux7dlbu4-ye5n,22,59000,Alugado,2,Educação,B,6500,10.95,0,0.11,3,N
xrdth4df-ackn,24,88000,Hipotecada,0,Educação,B,15000,10.2,1,0.17,4,N
wu451dye-4oro,23,34000,Alugado,5,Médico,E,9000,17.06,1,0.26,4,S
yk6kbo4x-u1e0,28,225000,Hipotecada,1,Empreendimento,A,5000,7.75,0,0.02,5,N
9gitthk7-kozd,59,40000,Hipotecada,5,Pessoal,A,3600,7.49,0,0.09,24,N
ynrsqmlm-0pni,26,106000,Hipotecada,9,Educação,D,10000,15.33,0,0.09,3,S
8aacjyqv-hwmh,23,54996,Hipotecada,7,Educação,B,2100,11.49,0,0.04,3,N
3cenuatg-jpd0,39,60000,Hipotecada,22,Pessoal,B,4000,10.59,0,0.07,12,N
ozxoyrju-sqsq,26,51000,Hipotecada,2,Médico,A,4000,5.99,0,0.08,4,N
diabqqyh-y8ys,27,85500,Alugado,1,"Reforma residencial",D,11000,15.99,1,0.13,5,S
fxi7aktl-ifih,24,26000,Alugado,2,"Reforma residencial",D,6200,14.11,1,0.24,4,N
0erupwyc-dhij,29,53000,Hipotecada,13,"Pegamento de dívidas",C,10750,13.11,0,0.2,7,N
nyqfezrp-eh0k,23,22004,Alugado,8,Educação,B,2000,10.39,0,0.09,3,N
infeyzz9-6lic,28,45100,Hipotecada,2,Empreendimento,A,6000,5.42,0,0.13,9,N
qb1tdnen-zkrm,29,30000,Alugado,7,"Reforma residencial",A,9000,6.91,1,0.3,8,N
qmfqnelp-bwag,27,61000,Alugado,1,Empreendimento,B,12000,12.21,0,0.2,5,N
gcwonm5n-7rkx,24,80490,Alugado,8,"Reforma residencial",B,6000,10.59,0,0.07,3,N
yj4rks1u-ncni,22,18000,Própria,1,Médico,D,5400,15.31,1,0.3,2,S
gcqgksl5-wpas,43,54000,Alugado,0,"Pegamento de dívidas",A,3000,8.94,0,0.06,14,N
s0is4jm9-y7he,37,40000,Alugado,0,Médico,B,12000,9.91,0,0.3,16,N
jmyuf49a-nigk,36,60000,Hipotecada,12,Educação,A,15000,7.88,0,0.25,17,N
ti6sdyi4-ax11,38,65000,Própria,12,"Reforma residencial",B,3600,8.88,0,0.06,15,N
bmzyffmq-dix7,27,72000,Hipotecada,6,Médico,A,17000,6.03,0,0.24,6,N
bamhfqdx-x2gk,22,64000,Alugado,7,Educação,C,12000,12.87,1,0.19,2,S
gs9btwcp-ypa6,27,102000,Hipotecada,1,"Reforma residencial",C,15000,12.84,0,0.15,7,N
jqcx8hri-ojas,22,50000,Alugado,4,Educação,A,9350,7.49,0,0.19,3,N
qtrindy2-bc7i,23,52000,Alugado,7,Educação,A,14000,6.91,0,0.27,3,N
j0rexrjd-jmmx,28,50000,Alugado,1,"Reforma residencial",B,4000,10.59,0,0.08,10,N
wvfeoit2-nfxs,29,115000,Própria,12,Educação,D,35000,15.28,0,0.3,5,S
qnklrfe3-hqcj,25,54000,Alugado,1,Pessoal,A,3600,NULL,1,0.07,3,N
imhexttv-kyo8,24,29000,Hipotecada,1,"Reforma residencial",B,20000,10.62,0,0.69,3,N
1bzzxeuf-fraj,33,86000,Hipotecada,5,Pessoal,D,15000,16.49,0,0.17,9,N
ncygc9ki-decf,23,42000,Hipotecada,0,"Pegamento de dívidas",A,11000,7.88,0,0.26,2,N
dfjdcktz-hyh6,34,182500,Hipotecada,6,"Reforma residencial",C,15000,12.84,0,0.08,9,S
nvavjxba-hije,27,45150,Alugado,1,Pessoal,C,18000,13.16,1,0.4,7,N
pml8tdf7-1dcp,23,70000,Alugado,1,Pessoal,B,17000,8.88,0,0.24,3,N
zlopz9ah-lfof,22,18000,Alugado,NULL,"Pegamento de dívidas",C,2400,13.61,0,0.13,3,S
7qplqi9k-krwz,24,48000,Própria,4,Educação,A,3000,5.79,0,0.06,4,N
d57ucu8s-dnx6,35,62000,Hipotecada,15,"Pegamento de dívidas",D,10000,15.33,1,0.16,10,N
7ogfyyxn-s9ow,23,30000,Própria,0,Pessoal,B,3000,11.14,0,0.1,3,N
7fkaggs9-or4p,22,50500,Própria,6,Empreendimento,B,6000,11.83,0,0.12,2,N
1sknhxeb-wq6s,38,200000,Hipotecada,0,Pessoal,B,20000,11.48,0,0.1,15,N
uvmb6yhr-gtqh,23,54996,Alugado,0,Pessoal,A,10000,7.51,0,0.18,3,N
ejgnyaca-97wy,30,40000,Alugado,4,Empreendimento,C,10800,13.57,1,0.27,7,N
77e0vbzg-ab1t,23,84000,Hipotecada,4,"Pegamento de dívidas",A,7000,6.92,0,0.08,2,N
tjmzzwky-nqes,41,31000,Alugado,5,Médico,E,3700,16.32,1,0.12,17,N
49sp6qlj-jyek,38,90000,Hipotecada,5,Educação,A,25000,NULL,0,0.28,17,N
h8bt41fz-fpeu,31,78000,Hipotecada,1,"Reforma residencial",C,20000,14.26,1,0.26,9,N
ingu8yql-z0by,22,95000,Hipotecada,0,Médico,A,9000,8.49,0,0.09,2,N
rfzauctk-esdd,23,60000,Alugado,4,Pessoal,B,12500,10.25,0,0.21,3,N
jyy5zmdh-ozim,23,42000,Alugado,6,Educação,B,11800,12.69,0,0.28,2,N
ihser5lm-imyp,36,93000,Alugado,1,Pessoal,C,12000,13.48,0,0.13,12,S
hpqcn2od-xal9,22,54000,Hipotecada,6,Pessoal,A,7000,8.94,0,0.13,2,N
p2nm9qpb-ppdg,23,66661,Hipotecada,7,Médico,B,1500,11.49,0,0.02,3,N
we8d5crk-uuib,37,50000,Alugado,1,"Pegamento de dívidas",C,15000,13.22,0,0.3,15,S
fg96zaia-9uif,26,60000,Hipotecada,3,Pessoal,C,30000,14.27,0,0.5,3,S
3ur0ejm3-ohnp,22,14400,Alugado,6,Pessoal,D,3250,16.29,1,0.23,4,N
jhpmsip4-yphf,31,25000,Alugado,0,Médico,C,4800,11.54,0,0.19,10,S
lyfuoa63-8geq,29,18000,Alugado,2,Educação,C,3600,15.27,1,0.2,6,N
hxnu7bcn-zgtj,24,34900,Alugado,3,"Pegamento de dívidas",B,5000,11.49,0,0.14,3,N
mygyhbo4-ax1n,23,38400,Hipotecada,0,Pessoal,B,5000,9.25,0,0.13,3,N
nfc4dsfa-xwis,24,18200,Alugado,8,Educação,A,4500,8.94,1,0.25,2,N
a6hqbiys-9cta,21,48000,Alugado,5,Pessoal,A,2800,8.9,1,0.06,2,N
z6hcxc6q-wk71,27,20000,Alugado,1,Pessoal,A,7025,5.42,1,0.35,9,N
j2htout1-ov4w,27,50000,Alugado,5,Empreendimento,A,8000,7.14,0,0.16,6,N
yramw5jl-ks7x,28,70000,Hipotecada,4,"Pegamento de dívidas",B,5000,11.71,0,0.07,8,N
